558.920,84.007
558.964,84.051
558.966,84.078
558.962,84.070
559.132,84.153
559.027,84.226
559.020,84.243
559.025,84.239
559.034,84.233
559.149,84.417
559.192,84.462
559.095,84.401
559.091,84.590
559.156,84.435
559.045,84.515
559.169,84.591
559.124,84.562
559.191,84.618
559.150,84.641
559.180,84.598
559.136,84.705
559.123,84.695
559.245,84.776
559.081,84.848
559.203,84.799
559.126,84.888
559.154,84.739
559.158,84.790
559.167,84.791
559.177,84.980
559.134,85.000
559.137,85.004
559.146,84.894
559.151,85.012
559.141,85.015
559.146,85.012
559.240,85.021
559.251,84.931
559.172,84.934
559.149,85.027
559.253,85.091
559.147,85.029
559.202,85.125
559.155,85.030
559.263,85.052
559.317,85.280
559.332,85.079
559.419,85.128
559.284,85.147
559.349,85.225
559.346,85.179
559.143,85.148
559.331,85.140
559.227,85.114
559.347,85.178
559.168,85.039
559.297,85.194
559.233,85.221
559.401,85.185
559.278,85.100
559.284,85.090
559.439,85.130
559.332,85.100
559.462,85.007
559.354,84.851
559.475,84.872
559.397,84.944
559.466,84.904
559.511,84.892
559.377,84.740
559.332,84.735
559.471,84.748
559.539,84.660
559.525,84.758
559.501,84.633
559.464,84.712
559.397,84.717
559.532,84.571
559.522,84.567
559.502,84.579
559.488,84.525
559.540,84.492
559.539,84.483
559.586,84.466
559.637,84.469
559.436,84.453
559.527,84.431
559.600,84.283
559.535,84.233
559.527,84.122
559.475,84.119
559.497,83.998
559.514,83.747
559.511,83.711
559.392,83.735
559.314,83.722
559.451,83.557
559.433,83.543
559.294,83.505
559.385,83.483
559.299,83.455
559.281,83.441
559.206,83.246
559.124,83.206
559.133,83.030
559.141,82.862
559.128,82.737
559.155,82.669
559.151,82.634
559.173,82.577
559.213,82.438
559.086,82.322
559.018,82.153
559.027,82.142
559.003,82.017
559.022,81.896
558.995,81.808
558.923,81.725
558.887,81.657
558.810,81.562
558.840,81.388
558.852,81.329
558.876,81.217
558.790,81.252
558.675,81.029
558.766,80.849
558.667,80.674
558.852,80.539
558.646,80.496
558.730,80.470
558.764,80.303
558.698,80.192
558.631,80.109
558.503,79.838
558.457,79.803
558.474,79.665
558.404,79.638
558.457,79.544
558.457,79.516
558.409,79.471
558.455,79.467
558.375,79.225
558.282,79.372
558.375,79.144
558.341,78.903
558.238,78.827
558.227,78.816
558.202,78.751
558.276,78.676
558.313,78.617
558.339,78.545
558.334,78.494
558.262,78.452
558.285,78.490
558.329,78.490
558.210,78.312
558.198,78.313
558.264,78.220
558.118,78.169
558.128,78.037
558.184,78.001
558.139,78.024
558.192,77.996
558.325,77.693
558.239,77.754
558.330,77.670
558.292,77.540
558.288,77.511
558.287,77.507
558.335,77.505
558.371,77.358
558.282,77.223
558.253,77.162
558.208,77.146
558.305,77.118
558.150,77.028
558.256,76.759
558.196,76.766
558.224,76.746
558.253,76.696
558.320,76.537
558.255,76.432
558.315,76.498
558.283,76.343
558.222,76.353
558.187,76.320
558.167,76.244
558.193,76.125
558.187,76.130
558.172,75.994
558.247,75.770
558.301,75.762
558.284,75.585
558.190,75.347
558.265,75.405
558.259,75.286
558.183,75.196
558.191,75.177
558.194,75.161
558.246,75.133
558.293,75.126
558.362,74.983
558.244,74.903
558.309,74.993
558.293,74.871
558.371,74.777
558.307,74.615
558.324,74.538
558.329,74.528
558.419,74.311
558.300,74.186
558.307,74.171
558.416,74.143
558.375,74.064
558.293,74.138
558.373,74.050
558.315,74.134
558.331,74.012
558.375,74.015
558.493,73.986
558.491,73.975
558.513,73.987
558.499,73.964
558.488,73.853
558.350,73.895
558.439,73.801
558.563,73.787
558.446,73.786
558.371,73.599
558.496,73.516
558.504,73.389
558.513,73.504
558.535,73.303
558.520,73.498
558.570,73.234
558.422,73.289
558.529,73.347
558.538,73.115
558.541,73.115
558.638,73.189
558.623,73.227
558.637,73.165
558.620,73.225
558.533,73.161
558.613,73.117
558.516,73.146
558.536,73.021
558.529,73.008
558.727,73.043
558.519,73.049
558.664,73.141
558.631,72.827
558.744,72.855
558.752,72.854
558.528,72.925
558.549,72.733
558.626,72.895
558.532,72.739
558.626,72.635
558.679,72.679
558.656,72.733
558.581,72.623
558.697,72.678
558.765,72.826
558.551,72.533
558.799,72.545
558.791,72.552
558.806,72.558
558.799,72.759
558.884,72.652
559.007,72.532
558.736,72.525
558.866,72.564
558.764,72.642
559.049,72.597
558.788,72.457
558.871,72.771
559.090,72.627
559.019,72.570
559.400,72.494
559.222,72.688
559.303,72.443
559.153,72.512
559.311,72.599
559.092,72.542
559.107,72.537
559.298,72.522
559.156,72.550
559.297,72.518
559.382,72.614
559.496,72.510
559.416,72.598
559.403,72.597
559.498,72.497
559.400,72.600
559.603,72.416
559.518,72.498
559.519,72.492
559.517,72.500
559.533,72.490
559.523,72.492
559.630,72.396
559.625,72.455
559.721,72.351
559.689,72.415
559.627,72.402
559.636,72.403
559.798,72.511
559.800,72.516
559.949,72.325
559.728,72.409
559.878,72.283
559.870,72.283
560.018,72.279
560.200,72.466
560.075,72.460
560.299,72.222
560.146,72.323
560.220,72.449
560.383,72.387
560.388,72.387
560.381,72.387
560.582,72.393
560.493,72.492
560.503,72.473
560.498,72.489
560.450,72.272
560.522,72.491
560.527,72.299
560.559,72.297
560.718,72.296
560.742,72.386
560.759,72.379
560.866,72.388
560.817,72.372
560.844,72.484
560.884,72.552
560.974,72.412
560.995,72.323
561.007,72.319
561.076,72.523
561.038,72.374
561.077,72.327
561.024,72.317
561.043,72.441
561.197,72.329
561.201,72.391
561.229,72.324
561.265,72.388
561.378,72.246
561.414,72.292
561.498,72.393
561.516,72.445
561.514,72.503
561.519,72.561
561.629,72.631
561.596,72.696
561.557,72.518
561.805,72.605
561.817,72.599
561.815,72.609
561.757,72.659
561.880,72.542
561.848,72.622
561.876,72.653
561.924,72.594
561.897,72.663
561.975,72.747
562.029,72.775
562.094,72.741
562.221,72.751
562.162,72.794
562.406,72.743
562.259,72.767
562.336,72.693
562.345,72.810
562.293,72.783
562.355,72.857
562.602,72.897
562.619,72.893
562.722,72.918
562.794,72.904
562.725,73.007
562.870,73.013
562.890,73.022
562.982,73.072
562.951,73.047
563.055,73.057
563.057,73.067
563.083,73.079
563.234,73.248
563.116,73.263
563.127,73.218
563.209,73.301
563.192,73.197
563.436,73.414
563.370,73.463
563.587,73.460
563.640,73.602
563.717,73.553
563.806,73.720
563.834,73.677
563.846,73.693
563.918,73.774
563.975,73.828
563.988,73.841
564.001,73.846
564.055,74.031
564.026,74.024
564.091,74.160
564.092,74.069
564.156,74.318
564.244,74.406
564.234,74.359
564.280,74.483
564.432,74.520
564.393,74.513
564.448,74.548
564.513,74.559
564.623,74.555
564.677,74.597
564.770,74.900
564.840,74.891
564.823,74.906
564.864,75.202
564.871,75.133
564.882,75.227
564.908,75.301
564.924,75.321
564.922,75.336
564.922,75.620
565.118,75.638
565.109,75.700
565.040,75.793
565.133,75.809
565.205,75.995
565.220,76.180
565.324,76.294
565.366,76.372
565.390,76.467
565.399,76.611
565.310,76.644
565.466,76.689
565.542,76.819
565.617,76.937
565.699,77.148
565.712,77.390
565.794,77.493
565.888,77.653
565.905,77.708
566.009,78.001
566.063,78.172
566.007,78.334
566.172,78.573
566.194,78.687
566.260,78.826
566.396,79.314
566.504,79.490
566.607,79.660
566.638,79.992
566.835,80.305
566.938,80.541
566.994,80.873
566.996,81.290
567.147,81.565
567.084,81.975
567.445,82.459
567.485,82.608
567.688,83.038
567.868,83.497
567.931,83.913
568.045,84.447
568.070,84.827
568.431,85.473
568.522,86.103
568.710,86.507
568.897,87.218
569.115,87.686
569.268,88.586
569.485,89.090
569.762,89.716
570.035,90.507
570.380,91.439
570.775,91.962
571.095,92.737
571.416,93.686
571.983,94.488
572.216,95.411
572.768,96.335
573.228,97.232
573.756,98.084
574.346,99.095
574.978,100.055
575.523,101.053
576.118,102.261
576.874,103.328
577.461,104.463
578.048,105.508
578.818,106.744
579.477,108.013
580.151,109.322
580.944,110.536
581.608,111.855
582.324,113.321
582.999,114.584
583.690,116.074
584.459,117.573
585.284,118.988
585.991,120.496
586.585,121.984
587.176,123.637
587.891,125.332
588.466,126.863
589.004,128.516
589.510,130.156
590.033,131.938
590.532,133.823
591.007,135.470
591.405,137.251
591.818,139.013
592.142,140.705
592.563,142.722
592.877,144.650
593.041,146.514
593.330,148.557
593.801,150.519
594.008,152.489
594.154,154.510
594.416,156.624
594.653,158.732
594.852,160.801
595.181,163.014
595.417,165.166
595.687,167.359
595.962,169.632
596.150,172.025
596.392,174.127
596.803,176.527
597.100,178.851
597.445,181.164
597.758,183.527
598.126,185.926
598.471,188.311
598.899,190.840
599.354,193.112
599.637,195.706
600.204,198.175
600.608,200.673
601.096,203.300
601.551,205.887
601.868,208.427
602.097,211.164
602.476,214.019
602.725,216.783
603.271,219.610
603.703,222.428
604.452,225.101
605.273,227.774
605.870,230.220
606.770,232.748
607.608,235.217
608.422,237.725
609.326,240.197
610.069,242.757
610.741,245.223
611.559,247.980
612.479,250.518
613.269,253.133
614.229,255.793
615.037,258.418
615.823,261.109
616.749,263.762
617.775,266.311
618.710,269.128
619.719,271.762
620.723,274.329
621.726,277.104
622.841,279.888
623.938,282.441
625.146,285.157
626.293,287.897
627.393,290.693
628.608,293.366
629.686,296.104
631.073,298.782
632.352,301.369
633.530,304.189
634.918,306.936
636.271,309.668
637.500,312.316
638.867,315.030
640.328,317.716
641.583,320.370
643.141,323.093
644.407,325.855
645.710,328.430
647.331,331.177
648.831,333.982
650.363,336.689
651.779,339.212
653.333,341.969
654.999,344.751
656.430,347.320
657.970,350.051
659.551,352.641
661.236,355.225
662.885,358.022
664.491,360.689
666.210,363.229
667.745,366.014
669.513,368.651
671.275,371.282
672.891,374.038
674.683,376.766
676.448,379.276
678.204,382.041
679.887,384.790
681.638,387.360
683.437,390.111
685.284,392.852
687.142,395.385
688.888,398.092
690.716,400.917
692.525,403.606
694.453,406.243
696.263,409.018
698.068,411.809
699.820,414.377
701.759,417.075
703.710,419.945
705.573,422.671
707.503,425.420
709.448,428.226
711.299,431.050
713.168,433.930
715.039,436.781
717.001,439.511
718.898,442.292
720.734,445.214
722.717,448.082
724.704,451.009
726.497,454.128
728.487,456.950
730.312,459.939
732.134,462.939
734.019,465.976
735.921,468.976
737.780,472.070
739.619,475.162
741.505,478.279
743.398,481.399
745.177,484.578
746.973,487.865
748.742,491.039
750.506,494.319
752.228,497.543
753.941,500.918
755.610,504.215
757.327,507.599
759.028,510.925
760.556,514.489
762.184,517.928
763.779,521.219
765.376,524.752
766.808,528.363
768.229,531.989
769.643,535.510
771.143,539.105
772.497,542.611
773.583,546.467
775.006,550.014
776.198,553.843
777.531,557.521
778.620,561.155
779.740,564.838
780.876,568.632
781.880,572.496
782.804,576.211
783.820,579.941
784.623,583.705
785.503,587.597
786.245,591.411
787.032,595.399
787.615,599.189
788.250,602.946
788.902,606.881
789.452,610.664
789.855,614.539
790.208,618.394
790.587,622.331
790.975,626.177
791.298,630.147
791.382,633.879
791.488,637.756
791.638,641.581
791.578,645.495
791.596,649.319
791.504,653.204
791.405,656.843
791.282,660.634
790.984,664.486
790.618,668.302
790.361,672.075
789.787,675.601
789.559,679.395
789.018,683.162
788.401,686.735
787.751,690.401
787.162,694.114
786.358,697.746
785.578,701.242
784.723,704.809
783.975,708.455
783.197,711.821
782.202,715.467
781.204,718.719
780.151,722.323
779.058,725.571
777.826,729.091
776.698,732.324
775.495,735.529
774.203,738.733
773.040,742.093
771.561,745.250
770.326,748.386
768.801,751.538
767.388,754.635
765.960,757.604
764.428,760.676
762.915,763.569
761.308,766.611
759.750,769.496
758.063,772.481
756.387,775.342
754.586,777.998
752.979,780.752
751.286,783.594
749.469,786.458
747.613,788.898
745.872,791.528
744.215,794.175
742.235,796.525
740.355,799.149
738.442,801.590
736.538,803.945
734.620,806.361
732.652,808.695
730.741,810.954
728.828,813.374
726.758,815.450
724.826,817.559
722.658,819.704
720.668,821.738
718.573,823.746
716.615,825.808
714.439,827.727
712.383,829.668
710.289,831.575
708.217,833.358
706.099,835.209
703.893,836.911
701.762,838.617
699.583,840.453
697.482,842.055
695.332,843.650
693.143,845.386
690.912,846.730
688.865,848.384
686.670,849.874
684.396,851.344
682.155,852.656
680.016,854.039
677.849,855.561
675.680,856.692
673.371,858.069
671.109,859.277
668.946,860.506
666.858,861.635
664.597,862.753
662.303,863.846
660.114,865.210
657.921,866.095
655.819,866.975
653.484,868.234
651.167,869.232
649.098,870.166
646.813,870.987
644.621,871.794
642.441,872.757
640.104,873.499
637.924,874.466
635.827,875.314
633.485,875.831
631.119,876.570
628.990,877.444
626.837,878.207
624.539,878.681
622.223,879.390
620.097,880.053
617.944,880.549
615.671,881.174
613.275,881.650
611.074,882.115
608.882,882.674
606.659,883.285
604.306,883.701
602.102,884.381
599.880,884.614
597.591,884.937
595.248,885.374
593.057,885.606
590.824,886.021
588.403,886.382
586.232,886.447
584.000,886.923
581.791,887.179
579.253,887.407
577.111,887.696
574.879,887.941
572.375,888.097
570.185,888.314
567.933,888.518
565.380,888.534
563.191,888.664
560.874,888.689
558.315,888.847
556.181,888.843
553.867,888.962
551.281,888.970
549.003,888.999
546.514,888.978
544.175,888.951
541.918,888.877
539.265,888.824
537.063,888.765
534.408,888.720
532.106,888.719
529.711,888.560
527.142,888.596
524.696,888.386
522.166,888.161
519.813,888.053
517.153,887.732
514.873,887.724
512.261,887.471
509.734,887.164
507.282,886.744
504.777,886.571
502.189,886.420
499.644,886.035
497.111,885.638
494.447,885.436
491.934,884.779
489.179,884.586
486.753,883.980
484.061,883.577
481.389,883.020
478.797,882.437
476.051,881.880
473.406,881.449
470.913,880.772
468.073,880.119
465.465,879.525
462.842,878.696
460.052,878.105
457.384,877.373
454.622,876.490
452.074,875.722
449.158,874.756
446.552,874.085
443.779,873.271
441.058,872.247
438.178,871.312
435.488,870.346
432.777,869.265
430.028,868.187
427.277,866.938
424.473,865.784
421.797,864.572
418.937,863.450
416.284,862.155
413.469,861.031
410.761,859.731
407.924,858.360
405.306,856.946
402.546,855.489
399.825,854.189
397.192,852.643
394.417,851.205
391.547,849.572
388.783,848.181
386.123,846.336
383.348,844.730
380.627,843.073
378.029,841.279
375.330,839.541
372.487,837.873
370.010,835.986
367.281,834.041
364.626,832.257
362.023,830.209
359.336,828.288
356.693,826.306
354.052,824.207
351.568,822.241
348.920,820.089
346.342,817.899
343.740,815.794
341.326,813.630
338.650,811.370
336.029,809.123
333.462,806.752
331.098,804.505
328.530,802.112
325.862,799.678
323.407,797.349
320.809,794.894
318.373,792.448
315.813,789.755
313.427,787.222
310.792,784.583
308.350,781.806
305.819,779.172
303.486,776.482
301.058,773.629
298.660,770.783
296.277,768.003
293.892,765.301
291.566,762.248
289.378,759.310
287.031,756.408
284.666,753.355
282.439,750.322
280.254,747.293
278.088,744.226
275.933,741.043
273.710,737.867
271.678,734.640
269.401,731.418
267.363,728.329
