540.566,617.771
540.503,617.959
540.403,617.922
540.365,618.036
540.269,618.068
540.256,618.209
540.110,618.223
540.099,618.263
539.972,618.282
539.924,618.367
539.895,618.439
539.867,618.463
539.760,618.476
539.730,618.466
539.644,618.443
539.605,618.453
539.490,618.492
539.466,618.459
539.408,618.506
539.377,618.507
539.337,618.477
539.295,618.496
539.165,618.425
539.139,618.398
539.039,618.341
538.957,618.340
538.798,618.258
538.799,618.253
538.732,618.219
538.744,618.143
538.655,618.128
538.624,617.949
538.543,617.919
538.495,617.868
538.368,617.757
538.387,617.598
538.317,617.589
538.340,617.484
538.242,617.285
538.233,617.184
538.140,617.066
538.117,616.980
538.034,616.862
537.986,616.725
537.877,616.548
537.749,616.410
537.743,616.247
537.682,616.134
537.645,616.027
537.659,615.817
537.570,615.508
537.517,615.428
537.487,615.295
537.422,615.144
537.330,614.829
537.298,614.645
537.313,614.521
537.227,614.254
537.157,614.010
537.118,613.848
537.071,613.620
536.928,613.395
536.877,613.163
536.895,612.908
536.760,612.599
536.688,612.344
536.661,612.166
536.653,611.929
536.545,611.597
536.527,611.373
536.468,611.108
536.393,610.804
536.409,610.472
536.287,610.161
536.205,609.905
536.176,609.664
536.164,609.289
536.111,608.963
535.995,608.674
535.847,608.287
535.851,607.962
535.811,607.651
535.681,607.261
535.694,606.976
535.650,606.520
535.584,606.204
535.485,605.923
535.494,605.434
535.406,605.107
535.325,604.744
535.367,604.263
535.226,603.907
535.229,603.529
535.169,603.061
535.055,602.771
534.938,602.285
534.972,601.888
534.830,601.449
534.824,600.991
534.692,600.468
534.667,600.057
534.599,599.586
534.585,599.170
534.513,598.675
534.467,598.122
534.366,597.699
534.364,597.190
534.276,596.737
534.238,596.132
534.229,595.736
534.136,595.102
534.011,594.666
533.918,594.091
533.862,593.631
533.869,593.027
533.732,592.509
533.762,591.946
533.648,591.335
533.591,590.702
533.556,590.204
533.530,589.622
533.416,589.044
533.430,588.355
533.259,587.888
533.262,587.235
533.144,586.735
533.143,585.975
533.077,585.418
532.974,584.836
532.886,584.144
532.744,583.428
532.764,582.866
532.625,582.157
532.580,581.438
532.495,580.742
532.424,580.112
532.411,579.447
532.301,578.779
532.204,578.002
532.163,577.315
531.980,576.650
531.965,575.941
531.888,575.250
531.701,574.464
531.662,573.745
531.557,573.013
531.505,572.275
531.426,571.486
531.255,570.825
531.192,569.964
531.109,569.237
530.997,568.481
530.911,567.748
530.862,566.952
530.744,566.275
530.628,565.376
530.529,564.497
530.480,563.731
530.301,562.931
530.197,562.108
530.075,561.323
529.968,560.518
529.877,559.696
529.810,558.876
529.595,558.057
529.516,557.226
529.462,556.284
529.383,555.466
529.204,554.614
529.061,553.778
528.999,552.889
528.924,551.997
528.720,551.159
528.615,550.333
528.512,549.418
528.433,548.447
528.314,547.536
528.156,546.557
528.014,545.759
527.934,544.868
527.829,543.877
527.742,542.915
527.490,541.998
527.332,541.065
527.284,540.082
527.145,539.123
526.980,538.129
526.764,537.232
526.710,536.254
526.599,535.320
526.471,534.363
526.363,533.358
526.179,532.272
526.067,531.327
525.861,530.331
525.820,529.315
525.655,528.339
525.514,527.318
525.428,526.231
525.271,525.201
525.082,524.104
524.980,523.096
524.910,522.013
524.782,520.961
524.596,519.909
524.409,518.795
524.259,517.779
524.180,516.708
524.061,515.605
523.906,514.446
523.851,513.388
523.736,512.291
523.630,511.218
523.414,509.994
523.257,508.832
523.188,507.678
523.031,506.574
522.970,505.415
522.868,504.211
522.801,503.073
522.737,501.826
522.561,500.595
522.496,499.491
522.343,498.284
522.251,497.079
522.151,495.866
522.041,494.645
521.922,493.431
521.954,492.150
521.896,490.916
521.734,489.628
521.719,488.489
521.624,487.223
521.525,485.843
