371.372,490.049
371.279,490.165
371.179,489.509
371.023,488.237
370.729,485.644
370.583,482.337
370.346,477.704
370.145,472.172
369.921,465.483
369.686,457.860
369.460,448.973
369.244,439.182
369.070,428.229
368.891,416.390
368.697,403.186
368.477,389.276
368.313,373.953
368.166,357.917
367.943,340.540
367.876,322.350
367.609,302.900
367.364,282.680
367.117,261.273
366.962,239.313
366.779,215.926
366.464,191.885
366.328,166.689
366.247,140.821
366.061,113.906
365.985,86.437
